wkt_geom,상가업소번,상호명,지점명,상권업종대,상권업종_1,상권업종중,상권업종_2,상권업종소,상권업종_3,표준산업분,표준산업_1,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
Point (192877.58030260738451034 449897.55832722305785865),17135099,88수호랑,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,401,15,서울특별시 마포구 서교동 401-15,1.14404E+11,서울특별시 마포구 독막로9길,3,,1.14E+23,,서울특별시 마포구 독막로9길 3,121895,4048,,,,126.9194006,37.54856747
Point (192795.02088226939667948 450043.68538571195676923),17136389,멧커피,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,398,5,서울특별시 마포구 서교동 398-5,1.14404E+11,서울특별시 마포구 어울마당로5길,42,,1.14E+23,상상하는사람,서울특별시 마포구 어울마당로5길 42,121840,4047,,,,126.9184649,37.54988343
Point (192950.03364855807740241 450137.33732979145133868),16605658,하하앤김종국의401정육식당,홍대본점,Q,음식,Q01,한식,Q01A02,갈비/삼겹살,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,395,17,서울특별시 마포구 서교동 395-17,1.14403E+11,서울특별시 마포구 잔다리로,23,,1.14E+23,,서울특별시 마포구 잔다리로 23,121840,4043,,5,,126.9202182,37.55072843
Point (192812.61762423839536496 449893.86731708538718522),25755076,본파스타,,Q,음식,Q06,양식,Q06A04,스파게티전문점,I56114,서양식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,400,11,서울특별시 마포구 서교동 400-11,1.14404E+11,서울특별시 마포구 양화로6길,79,,1.14E+23,,서울특별시 마포구 양화로6길 79,121895,4047,,,,126.9186655,37.54853371
Point (192461.16718822391703725 450029.13365238899132237),25237943,뷰제이,,F,생활서비스,F01,이/미용/건강,F01A02,발/네일케어,S96119,기타미용업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,394,56,서울특별시 마포구 서교동 394-56,1.14403E+11,서울특별시 마포구 양화로,54,,1.14E+23,,서울특별시 마포구 양화로 54,121893,4045,,1,,126.914687,37.54974965
Point (192532.82977355192997493 449966.89340212644310668),16733602,정구지뒷고기,,Q,음식,Q01,한식,Q01A02,갈비/삼겹살,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,394,20,서울특별시 마포구 서교동 394-20,1.14404E+11,서울특별시 마포구 양화로6길,21,,1.14E+23,,서울특별시 마포구 양화로6길 21,121893,4044,,1,,126.9154986,37.54918945
Point (192612.0262532927445136 449948.73486852803034708),16997223,백선,,Q,음식,Q02,중식,Q02A00,중국음식/중국집,I56112,중식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,394,14,서울특별시 마포구 서교동 394-14,1.14404E+11,서울특별시 마포구 양화로6길,39,,1.14E+23,,서울특별시 마포구 양화로6길 39,121893,4044,,,,126.916395,37.54902648
Point (193159.37063936531194486 449824.55221246636938304),16982216,바리스타,,R,학문/교육,R09,학원기타,R09A11,학원-기타,P85699,그외 기타 분류안된 교육기관,11,서울특별시,11440,마포구,1144065500,서강동,1144011500,상수동,1.14E+18,1,대지,310,2,서울특별시 마포구 상수동 310-2,1.14403E+11,서울특별시 마포구 독막로,83,,1.14E+23,,서울특별시 마포구 독막로 83,121829,4049,,,,126.9225901,37.54791182
Point (192983.07062101771589369 450039.68534360383637249),17064634,소소떡볶이,서교점,Q,음식,Q04,분식,Q04A03,떡볶이전문,I56194,분식 및 김밥 전문점,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,403,4,서울특별시 마포구 서교동 403-4,1.14404E+11,서울특별시 마포구 독막로9길,38,,1.14E+23,DE빌딩,서울특별시 마포구 독막로9길 38,121895,4048,,,,126.920593,37.54984884
Point (193049.29509348276769742 449831.38165858865249902),28376356,부동산연구소공인중개사사무소,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11440,마포구,1144065500,서강동,1144011500,상수동,1.14E+18,1,대지,315,8,서울특별시 마포구 상수동 315-8,1.14403E+11,서울특별시 마포구 독막로,71,,1.14E+23,,서울특별시 마포구 독막로 71,121829,4049,,1,,126.9213444,37.54797253
Point (192697.84924464099458419 450059.65262569260085002),25886634,나와나타샤와흰당나귀,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,395,27,서울특별시 마포구 서교동 395-27,1.14404E+11,서울특별시 마포구 독막로3길,39,,1.14E+23,,서울특별시 마포구 독막로3길 39,121840,4044,,2,,126.9173651,37.55002653
Point (192612.0262532927445136 449948.73486852803034708),16364396,제이케이아트갤러리,,D,소매,D03,종합소매점,D03A03,잡화점,G47190,그외 기타 종합 소매업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,394,14,서울특별시 마포구 서교동 394-14,1.14404E+11,서울특별시 마포구 양화로6길,39,,1.14E+23,,서울특별시 마포구 양화로6길 39,121893,4044,,5,,126.916395,37.54902648
Point (193183.24196756156743504 450118.81744683661963791),16764343,전현무부동산,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,407,1,서울특별시 마포구 서교동 407-1,1.14403E+11,서울특별시 마포구 와우산로,69,,1.14E+23,,서울특별시 마포구 와우산로 69,121895,4049,,,,126.9228575,37.55056332
Point (192879.91421938565326855 449960.58534011407755315),12342133,제뉴인에스테틱,,F,생활서비스,F01,이/미용/건강,F01A03,비만/피부관리,,,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,401,1,서울특별시 마포구 서교동 401-1,1.14404E+11,서울특별시 마포구 어울마당로5길,17,,1.14E+23,,서울특별시 마포구 어울마당로5길 17,121895,4048,,3,,126.9194264,37.54913536
Point (192877.34502503866679035 450107.56351403921144083),16590211,오잉크오잉크,,Q,음식,Q09,유흥주점,Q09A07,기타일반유흥주점,I56211,일반유흥 주점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,395,126,서울특별시 마포구 서교동 395-126,1.14404E+11,서울특별시 마포구 잔다리로3안길,36,,1.14E+23,,서울특별시 마포구 잔다리로3안길 36,121840,4043,,,,126.9193959,37.55045961
Point (192994.52271837671287358 450091.80900266335811466),17139215,역전할머니,홍대점,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,405,13,서울특별시 마포구 서교동 405-13,1.14403E+11,서울특별시 마포구 어울마당로,55,4,1.14E+23,서교빌딩,서울특별시 마포구 어울마당로 55-4,121740,4048,,,,126.9207221,37.55031856
Point (192964.13713665722752921 449939.48023560602450743),16590018,로바다야끼이세카이,,Q,음식,Q09,유흥주점,Q09A07,기타일반유흥주점,I56211,일반유흥 주점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,403,10,서울특별시 마포구 서교동 403-10,1.14403E+11,서울특별시 마포구 어울마당로,41,,1.14E+23,,서울특별시 마포구 어울마당로 41,121895,4048,,,,126.9203797,37.54894585
Point (192915.4083233529527206 450101.96824267075862736),16287512,"더캐스크,미담진족",,Q,음식,Q01,한식,Q01A02,갈비/삼겹살,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,395,20,서울특별시 마포구 서교동 395-20,1.14404E+11,서울특별시 마포구 잔다리로3안길,27,,1.14E+23,,서울특별시 마포구 잔다리로3안길 27,121840,4043,,1,,126.9198267,37.55040949
Point (192815.2229310623370111 450024.89980383485089988),23203193,하루헤어,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,398,8,서울특별시 마포구 서교동 398-8,1.14404E+11,서울특별시 마포구 어울마당로5길,36,,1.14E+23,삼성빌딩,서울특별시 마포구 어울마당로5길 36,121840,4047,,2,,126.9186937,37.54971433
Point (192919.45093913335585967 449910.00425418990198523),17029428,술다방,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,402,8,서울특별시 마포구 서교동 402-8,1.14404E+11,서울특별시 마포구 양화로6길,99,7,1.14E+23,서교빌딩,서울특별시 마포구 양화로6길 99-7,121740,4048,,1,,126.9198743,37.54867993
Point (193061.30370189948007464 449830.50924352463334799),15640332,봉구비어상수역점40,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,11,서울특별시,11440,마포구,1144065500,서강동,1144011500,상수동,1.14E+18,1,대지,315,6,서울특별시 마포구 상수동 315-6,1.14403E+11,서울특별시 마포구 독막로,73,,1.14E+23,,서울특별시 마포구 독막로 73,121829,4049,,1,1,126.9214803,37.54796476
Point (192630.5163274536607787 449902.93031607108423486),16583843,오늘와인한잔,합정역점,Q,음식,Q09,유흥주점,Q09A08,빠/카페/스탠드빠,I56211,일반유흥 주점업,11,서울특별시,11440,마포구,1144068000,합정동,1144012200,합정동,1.14E+18,1,대지,412,29,서울특별시 마포구 합정동 412-29,1.14404E+11,서울특별시 마포구 독막로3길,6,,1.14E+23,,서울특별시 마포구 독막로3길 6,121883,4047,,,,126.9166047,37.54861393
Point (193164.28403197499574162 450114.61547741206595674),26600434,HEEAHTRADING,,D,소매,D14,운동/경기용품소매,D14A01,운동/경기용품,G47631,운동 및 경기용품 소매업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,407,7,서울특별시 마포구 서교동 407-7,1.14403E+11,서울특별시 마포구 잔다리로,3,,1.14E+23,,서울특별시 마포구 잔다리로 3,121895,4049,,5,,126.922643,37.55052532
Point (193060.09906558564398438 449943.50163859297754243),12449641,차우스시,,Q,음식,Q03,일식/수산물,Q03A03,음식점-초밥전문,I56113,일식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,411,9,서울특별시 마포구 서교동 411-9,1.14404E+11,서울특별시 마포구 와우산로15길,37,,1.14E+23,,서울특별시 마포구 와우산로15길 37,121895,4049,B,-1,1,126.9214656,37.54898281
Point (193056.82368387433234602 450063.47027506091399118),16592862,오늘와인한잔,홍대2호점,Q,음식,Q09,유흥주점,Q09A08,빠/카페/스탠드빠,I56211,일반유흥 주점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,408,6,서울특별시 마포구 서교동 408-6,1.14404E+11,서울특별시 마포구 와우산로17길,25,,1.14E+23,,서울특별시 마포구 와우산로17길 25,121895,4049,,,,126.9214274,37.5500637
Point (192963.00744265821413137 450045.47258462518220767),16609349,항방양꼬치,홍대점,Q,음식,Q09,유흥주점,Q09A03,꼬치구이전문점,I56219,기타 주점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,404,7,서울특별시 마포구 서교동 404-7,1.14404E+11,서울특별시 마포구 독막로9길,37,,1.14E+23,,서울특별시 마포구 독막로9길 37,121895,4048,1,,,126.9203659,37.54990083
Point (192880.17454332287888974 449841.58371653244830668),16609187,호수꼬치,홍대합정점,Q,음식,Q09,유흥주점,Q09A03,꼬치구이전문점,I56219,기타 주점업,11,서울특별시,11440,마포구,1144068000,합정동,1144012200,합정동,1.14E+18,1,대지,410,2,서울특별시 마포구 합정동 410-2,1.14403E+11,서울특별시 마포구 독막로,55,,1.14E+23,,서울특별시 마포구 독막로 55,121883,4048,,2,,126.9194305,37.54806316
Point (193109.02412277398980223 450045.02498727501370013),24655956,기타리페어,,D,소매,D04,취미/오락관련소매,D04A09,악기판매,G47593,악기 소매업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,409,15,서울특별시 마포구 서교동 409-15,1.14404E+11,서울특별시 마포구 와우산로17길,11,8,1.14E+23,,서울특별시 마포구 와우산로17길 11-8,121895,4049,,1,,126.9220183,37.5498979
Point (192975.68707533396081999 449981.60486284532817081),24934881,테라피포유,,D,소매,D16,화장품소매,D16A01,화장품판매점,G47813,화장품 및 방향제 소매업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,403,17,서울특별시 마포구 서교동 403-17,1.14403E+11,서울특별시 마포구 어울마당로,45,1,1.14E+23,,서울특별시 마포구 어울마당로 45-1,121895,4048,,3,,126.92051,37.54932548
Point (193005.72925963223678991 449883.92111843969905749),16608411,랑데자뷰,상수점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144065500,서강동,1144011500,상수동,1.14E+18,1,대지,316,1,서울특별시 마포구 상수동 316-1,1.14404E+11,서울특별시 마포구 와우산로13길,49,,1.14E+23,,서울특별시 마포구 와우산로13길 49,121829,4049,,,,126.9208509,37.54844558
Point (192826.17272178517305292 449842.00863968988414854),28282804,합정생고기김치찌개,,Q,음식,Q01,한식,Q01A02,갈비/삼겹살,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144068000,합정동,1144012200,합정동,1.14E+18,1,대지,410,8,서울특별시 마포구 합정동 410-8,1.14403E+11,서울특별시 마포구 독막로,49,,1.14E+23,,서울특별시 마포구 독막로 49,121883,4048,,1,,126.9188194,37.54806657
Point (192664.86620006416342221 449964.29741016047773883),17256538,병천토종순대,서교점,Q,음식,Q10,별식/퓨전요리,Q10A05,순대전문점,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,396,30,서울특별시 마포구 서교동 396-30,1.14404E+11,서울특별시 마포구 독막로3길,20,,1.14E+23,,서울특별시 마포구 독막로3길 20,121840,4047,,,,126.9169928,37.54916712
Point (192826.56102346139959991 450087.02224869385827333),17157062,컨택트서울,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,395,74,서울특별시 마포구 서교동 395-74,1.14404E+11,서울특별시 마포구 양화로10길,45,,1.14E+23,8STEPS,서울특별시 마포구 양화로10길 45,121840,4043,,,8,126.9188214,37.55027414
Point (192530.09438575463718735 449941.86360908771166578),16727949,와플샵,합정점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144068000,합정동,1144012200,합정동,1.14E+18,1,대지,413,4,서울특별시 마포구 합정동 413-4,1.14404E+11,서울특별시 마포구 양화로6길,22,,1.14E+23,,서울특별시 마포구 양화로6길 22,121883,4046,,,,126.9154679,37.54896391
Point (192896.66286387806758285 450077.76775791391264647),16423205,제라게스트하우스,,O,숙박,O05,민박/하숙,O05A01,민박/하숙,,,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,395,127,서울특별시 마포구 서교동 395-127,1.14404E+11,서울특별시 마포구 잔다리로3안길,29,,1.14E+23,,서울특별시 마포구 잔다리로3안길 29,121840,4043,,,301,126.9196148,37.5501913
Point (192627.6504718939831946 449889.89952971140155569),24916819,위즈덤베이글빨강책방카,,D,소매,D13,책/서적/도서,D13A01,서점,G47611,서적 및 잡지류 소매업,11,서울특별시,11440,마포구,1144068000,합정동,1144012200,합정동,1.14E+18,1,대지,412,4,서울특별시 마포구 합정동 412-4,1.14403E+11,서울특별시 마포구 독막로,27,,1.14E+23,,서울특별시 마포구 독막로 27,121883,4047,,1,,126.9165724,37.5484965
Point (192975.68707533396081999 449981.60486284532817081),8815720,카페드롭탑,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,403,17,서울특별시 마포구 서교동 403-17,1.14403E+11,서울특별시 마포구 어울마당로,45,1,1.14E+23,,서울특별시 마포구 어울마당로 45-1,121895,4048,,1,,126.92051,37.54932548
Point (192695.37605564863770269 450010.62359104538336396),15980931,란콰이펑,,Q,음식,Q02,중식,Q02A00,중국음식/중국집,I56112,중식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,396,46,서울특별시 마포구 서교동 396-46,1.14404E+11,서울특별시 마포구 독막로3길,30,,1.14E+23,,서울특별시 마포구 독막로3길 30,121840,4047,,2,,126.9173376,37.54958476
Point (193007.84087640960933641 450061.94975576299475506),16093335,훼미리포차,,Q,음식,Q09,유흥주점,Q09A02,소주방/포장마차,I56219,기타 주점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,403,1,서울특별시 마포구 서교동 403-1,1.14403E+11,서울특별시 마포구 어울마당로,55,,1.14E+23,,서울특별시 마포구 어울마당로 55,121895,4048,,2,,126.9208731,37.55004963
Point (193140.31841849090415053 450017.35750750580336899),16590481,코네코빈티지,,D,소매,D05,의복의류,D05A01,일반의류,G47416,셔츠 및 기타 의복 소매업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,411,6,서울특별시 마포구 서교동 411-6,1.14404E+11,서울특별시 마포구 와우산로15길,15,,1.14E+23,,서울특별시 마포구 와우산로15길 15,121895,4049,,,,126.9223727,37.54964885
Point (193045.64262426903587766 449986.34846238564932719),16604295,제로베이스커피,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,408,17,서울특별시 마포구 서교동 408-17,1.14404E+11,서울특별시 마포구 와우산로17길,19,22,1.14E+23,,서울특별시 마포구 와우산로17길 19-22,121895,4049,,,,126.9213016,37.54936875
Point (192857.98272961346083321 449859.34864410222508013),20396219,크림,,Q,음식,Q09,유흥주점,Q09A08,빠/카페/스탠드빠,I56211,일반유흥 주점업,11,서울특별시,11440,마포구,1144068000,합정동,1144012200,합정동,1.14E+18,1,대지,410,17,서울특별시 마포구 합정동 410-17,1.14404E+11,서울특별시 마포구 양화로6길,92,,1.14E+23,,서울특별시 마포구 양화로6길 92,121883,4048,,2,,126.9191792,37.54822305
Point (193086.31950481535750441 449828.77584312728140503),16605168,이르미요부대찌개,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144065500,서강동,1144011500,상수동,1.14E+18,1,대지,315,1,서울특별시 마포구 상수동 315-1,1.14403E+11,서울특별시 마포구 독막로,75,,1.14E+23,,서울특별시 마포구 독막로 75,121829,4049,,,,126.9217634,37.54794933
Point (193017.00930089107714593 449952.04276085464516655),16755243,홍삼빌딩,,D,소매,D10,건강/미용식품,D10A05,인삼제품판매,G47216,건강보조식품 소매업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,408,26,서울특별시 마포구 서교동 408-26,1.14403E+11,서울특별시 마포구 어울마당로,46,,1.14E+23,,서울특별시 마포구 어울마당로 46,121895,4049,,,,126.9209779,37.54905944
Point (193181.98511123613570817 449954.7980793085298501),28515385,잇츠스킨마포상수점,마포상수점,D,소매,D16,화장품소매,D16A01,화장품판매점,G47813,화장품 및 방향제 소매업,11,서울특별시,11440,마포구,1144065500,서강동,1144011500,상수동,1.14E+18,1,대지,93,86,서울특별시 마포구 상수동 93-86,1.14403E+11,서울특별시 마포구 와우산로,51,,1.14E+23,,서울특별시 마포구 와우산로 51,121828,4049,,1,,126.9228448,37.5490855
Point (192800.85430789485690184 449871.74093323398847133),26391515,제임스시카코피자,,Q,음식,Q07,패스트푸드,Q07A04,패스트푸드,I56199,그외 기타 음식점업,11,서울특별시,11440,마포구,1144068000,합정동,1144012200,합정동,1.14E+18,1,대지,411,1,서울특별시 마포구 합정동 411-1,1.14404E+11,서울특별시 마포구 양화로6길,80,,1.14E+23,,서울특별시 마포구 양화로6길 80,121883,4047,,1,,126.9185326,37.54833426
Point (192738.9958797347790096 449952.08575455297250301),17020334,검은양01,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,399,9,서울특별시 마포구 서교동 399-9,1.14404E+11,서울특별시 마포구 양화로6길,57,12,1.14E+23,,서울특별시 마포구 양화로6길 57-12,121840,4047,,,,126.9178318,37.54905768
Point (192491.16801963560283184 450029.45276464323978871),16177040,민영잉글리쉬,,R,학문/교육,R04,학원-어학,R04A01,학원-외국어/어학,P85502,외국어학원,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,394,25,서울특별시 마포구 서교동 394-25,1.14403E+11,서울특별시 마포구 양화로,56,,1.14E+23,동양한강트레벨,서울특별시 마포구 양화로 56,121893,4045,,12,1219,126.9150265,37.54975277
Point (193120.58456541766645387 449898.1426771551487036),23167045,오스틴,,Q,음식,Q06,양식,Q06A01,정통양식/경양식,I56114,서양식 음식점업,11,서울특별시,11440,마포구,1144065500,서강동,1144011500,상수동,1.14E+18,1,대지,93,108,서울특별시 마포구 상수동 93-108,1.14404E+11,서울특별시 마포구 독막로15길,18,,1.14E+23,,서울특별시 마포구 독막로15길 18,121828,4049,,1,,126.9221505,37.54857458
Point (192851.78941163836861961 450066.29012411471921951),17030007,마법당,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,395,84,서울특별시 마포구 서교동 395-84,1.14404E+11,서울특별시 마포구 양화로10길,53,,1.14E+23,,서울특별시 마포구 양화로10길 53,121840,4043,,1,,126.9191071,37.55008754
Point (193183.24196756156743504 450118.81744683661963791),22774574,vans,,D,소매,D06,가방/신발/액세서리,D06A01,신발소매,G47420,신발 소매업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,407,1,서울특별시 마포구 서교동 407-1,1.14403E+11,서울특별시 마포구 와우산로,69,,1.14E+23,,서울특별시 마포구 와우산로 69,121895,4049,,1,,126.9228575,37.55056332
Point (192805.39707601128611714 450290.80473830387927592),16514818,점프셈교실,방주유,R,학문/교육,R09,학원기타,R09A11,학원-기타,P85699,그외 기타 분류안된 교육기관,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,373,4,서울특별시 마포구 서교동 373-4,1.14403E+11,서울특별시 마포구 잔다리로,45,,1.14E+23,,서울특별시 마포구 잔다리로 45,121893,4043,,,,126.9185799,37.55211005
Point (192596.93209219796699472 449957.57518726045964286),12617426,키시미뇽,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,394,16,서울특별시 마포구 서교동 394-16,1.14404E+11,서울특별시 마포구 양화로6길,35,,1.14E+23,,서울특별시 마포구 양화로6길 35,121893,4044,,1,,126.9162241,37.54910601
Point (192815.99929440001142211 449951.9044925172929652),15805803,인텍창호시스템,,D,소매,D07,가정/주방/인테리어,D07A14,지물판매,G47513,벽지 및 장판류 소매업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,400,16,서울특별시 마포구 서교동 400-16,1.14404E+11,서울특별시 마포구 어울마당로5길,25,10,1.14E+23,,서울특별시 마포구 어울마당로5길 25-10,121895,4047,,,,126.9187032,37.54905665
Point (192710.92737401221529581 450240.79815331130521372),25035341,톡톡학원,,R,학문/교육,R04,학원-어학,R04A01,학원-외국어/어학,P85502,외국어학원,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,395,152,서울특별시 마포구 서교동 395-152,1.14404E+11,서울특별시 마포구 양화로12길,6,,1.14E+23,,서울특별시 마포구 양화로12길 6,121840,4043,,3,,126.9175113,37.55165875
Point (192801.55209699319675565 449993.75284379837103188),17015669,쉐프와고기대포집,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,399,14,서울특별시 마포구 서교동 399-14,1.14404E+11,서울특별시 마포구 독막로5길,33,,1.14E+23,,서울특별시 마포구 독막로5길 33,121840,4047,,,,126.9185393,37.54943359
Point (193164.28403197499574162 450114.61547741206595674),23245927,광끼,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,407,7,서울특별시 마포구 서교동 407-7,1.14403E+11,서울특별시 마포구 잔다리로,3,,1.14E+23,,서울특별시 마포구 잔다리로 3,121895,4049,,1,,126.922643,37.55052532
Point (192743.4995424710214138 449999.13521576847415417),21923288,김플라워,,D,소매,D02,선물/팬시/기념품,D02A02,꽃집/꽃배달,G47851,화초 및 산식물 소매업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,396,15,서울특별시 마포구 서교동 396-15,1.14404E+11,서울특별시 마포구 양화로6길,57,19,1.14E+23,,서울특별시 마포구 양화로6길 57-19,121840,4047,,,,126.9178823,37.54948163
Point (192851.78941163836861961 450066.29012411471921951),23284504,라온디,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,395,84,서울특별시 마포구 서교동 395-84,1.14404E+11,서울특별시 마포구 양화로10길,53,,1.14E+23,,서울특별시 마포구 양화로10길 53,121840,4043,,,,126.9191071,37.55008754
Point (192738.9958797347790096 449952.08575455297250301),22855008,헤어A1924,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,399,9,서울특별시 마포구 서교동 399-9,1.14404E+11,서울특별시 마포구 양화로6길,57,12,1.14E+23,,서울특별시 마포구 양화로6길 57-12,121840,4047,,2,,126.9178318,37.54905768
Point (192991.15811417048098519 450125.77419750258559361),12512207,전당,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,405,18,서울특별시 마포구 서교동 405-18,1.14403E+11,서울특별시 마포구 잔다리로,21,,1.14E+23,,서울특별시 마포구 잔다리로 21,121895,4048,,1,,126.9206837,37.55062456
